internal_location,md5,md5short,ksize,moltype,num,scaled,n_hashes,with_abundance,name,filename
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126451.sig,cc1813f0d527c25809756aa3b52e9f4b,cc1813f0,21,DNA,0,1000,467931,True,SRR11126451,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126451.sig,b6a94ba4abb97816419d2e4ab3ff7f2a,b6a94ba4,31,DNA,0,1000,468519,True,SRR11126451,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126451.sig,bb523057c3b2711f0dd63116f398b73e,bb523057,51,DNA,0,1000,435772,True,SRR11126451,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126455.sig,75521685ce61bb4292cc4f81bd2881fe,75521685,21,DNA,0,1000,295972,True,SRR11126455,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126455.sig,8b2c65bd9dbf55649fbdd06b5270e4bf,8b2c65bd,31,DNA,0,1000,301846,True,SRR11126455,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126455.sig,48557a6e6206747bce50b2c36b57b7a6,48557a6e,51,DNA,0,1000,289728,True,SRR11126455,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126458.sig,68345b0c1f593a0bf92e8513a5e98da8,68345b0c,21,DNA,0,1000,348762,True,SRR11126458,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126458.sig,8aedb4305a45bde2f9dece3c94396811,8aedb430,31,DNA,0,1000,353381,True,SRR11126458,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126458.sig,c0d84718dfe660f7883b535d80c53b5a,c0d84718,51,DNA,0,1000,340898,True,SRR11126458,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126464.sig,fabec27c014bc6c52e3f5d9fd6c7ddb1,fabec27c,21,DNA,0,1000,527077,True,SRR11126464,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126464.sig,bf94fffb84a71fc971751daf4d493d8f,bf94fffb,31,DNA,0,1000,532643,True,SRR11126464,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126464.sig,a7231957698d49ceb3bda66588479681,a7231957,51,DNA,0,1000,508608,True,SRR11126464,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126466.sig,f81d82432d5412b62ffde28cb03d3921,f81d8243,21,DNA,0,1000,558217,True,SRR11126466,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126466.sig,aa346d2358055851cdb65f965c7abaab,aa346d23,31,DNA,0,1000,563900,True,SRR11126466,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126466.sig,5913d8bdddec239ceb5a97aa9b797ca6,5913d8bd,51,DNA,0,1000,535625,True,SRR11126466,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126467.sig,f89b03b69bf04f847e7a9eea000853e6,f89b03b6,21,DNA,0,1000,491998,True,SRR11126467,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126467.sig,b57c4bef6c6f725df88078c5e1aa2106,b57c4bef,31,DNA,0,1000,502885,True,SRR11126467,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126467.sig,75f53f7c555b59b8fd0dcf03ad23d779,75f53f7c,51,DNA,0,1000,487324,True,SRR11126467,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126468.sig,ddda7c088f41dbfc4c6e2b4e3c711e80,ddda7c08,21,DNA,0,1000,451268,True,SRR11126468,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126468.sig,ef7d22d12310280b8d89370d0f5e0616,ef7d22d1,31,DNA,0,1000,464622,True,SRR11126468,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126468.sig,6c14ad06bed95980ff70c0f9a4e9abcc,6c14ad06,51,DNA,0,1000,449570,True,SRR11126468,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126471.sig,200952fd33bc2e1a8b790374fd3c24ff,200952fd,21,DNA,0,1000,513583,True,SRR11126471,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126471.sig,6e9469cb166b33a65c028cc4797eb195,6e9469cb,31,DNA,0,1000,521271,True,SRR11126471,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126471.sig,d1372670fff02b99c642b0bffc702008,d1372670,51,DNA,0,1000,495752,True,SRR11126471,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126475.sig,87393d99a863a73fc4bc4cdb3a25d6fd,87393d99,21,DNA,0,1000,363758,True,SRR11126475,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126475.sig,503689361b596425c32845209857cadf,50368936,31,DNA,0,1000,365173,True,SRR11126475,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126475.sig,87d1dcf883da1dc457bf99479cf5526e,87d1dcf8,51,DNA,0,1000,344080,True,SRR11126475,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126478.sig,c4b82550ee4008f43900df9dc4c0e2d9,c4b82550,21,DNA,0,1000,636996,True,SRR11126478,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126478.sig,a9ae2a8185d6d681b69932622dafe203,a9ae2a81,31,DNA,0,1000,665273,True,SRR11126478,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126478.sig,c5e181ad818866f4932d54e3952396b0,c5e181ad,51,DNA,0,1000,661572,True,SRR11126478,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126479.sig,b5f47a78ea2b8c2cdd3e13acedf4d24d,b5f47a78,21,DNA,0,1000,471796,True,SRR11126479,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126479.sig,9ed3773864388731b6d30db73cc16b95,9ed37738,31,DNA,0,1000,472437,True,SRR11126479,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126479.sig,9d19161b076b90ef8837f018140532ee,9d19161b,51,DNA,0,1000,440457,True,SRR11126479,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126480.sig,ed1996d5c2e6ec6dc577666c7228a59f,ed1996d5,21,DNA,0,1000,407500,True,SRR11126480,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126480.sig,63f9fe534f00a82fac0bd6578f076c2f,63f9fe53,31,DNA,0,1000,412023,True,SRR11126480,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126480.sig,c1b5d8a8d1e76152e183ac9afad4e7dd,c1b5d8a8,51,DNA,0,1000,391001,True,SRR11126480,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126481.sig,e54ec4a55ef2450506710c1b11d8c794,e54ec4a5,21,DNA,0,1000,402207,True,SRR11126481,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126481.sig,cb177187068bf617ceed266510fdd61e,cb177187,31,DNA,0,1000,402009,True,SRR11126481,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126481.sig,d69d72bf970d4fabee114b60ef2abb4c,d69d72bf,51,DNA,0,1000,373301,True,SRR11126481,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126483.sig,50af000c65f5380b2ed64cd41e6ef1a6,50af000c,21,DNA,0,1000,309176,True,SRR11126483,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126483.sig,128aed745bde16800f340b53a07c40db,128aed74,31,DNA,0,1000,313621,True,SRR11126483,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126483.sig,544bff877d8e68d983770137e91739ac,544bff87,51,DNA,0,1000,303214,True,SRR11126483,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126485.sig,43c16899b094b3bc08681316b126dd47,43c16899,21,DNA,0,1000,328458,True,SRR11126485,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126485.sig,467956093a90c43214954de7313d7d83,46795609,31,DNA,0,1000,336261,True,SRR11126485,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126485.sig,0bbad7b546af44c83c6459ce548434ab,0bbad7b5,51,DNA,0,1000,324622,True,SRR11126485,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126487.sig,2e5b09bfb346b6526540aca23ddda2cd,2e5b09bf,21,DNA,0,1000,453339,True,SRR11126487,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126487.sig,56ebc8535458ea48bf2a396c49c510b5,56ebc853,31,DNA,0,1000,457426,True,SRR11126487,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126487.sig,29eeed26fea5d1cb5b15c063e3caaad9,29eeed26,51,DNA,0,1000,437187,True,SRR11126487,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126495.sig,3aab5cc15d2fb08b8af8d9a52792be7e,3aab5cc1,21,DNA,0,1000,593471,True,SRR11126495,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126495.sig,b5de934df940aa6b3f633f5c01745ef2,b5de934d,31,DNA,0,1000,620170,True,SRR11126495,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126495.sig,02866445a6d4a53675dec1d039f7f87d,02866445,51,DNA,0,1000,613585,True,SRR11126495,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126498.sig,474ba7417ce74d818c3de85e4d1ddef9,474ba741,21,DNA,0,1000,716680,True,SRR11126498,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126498.sig,81f717d71422e4bd1c8d2d58173a028d,81f717d7,31,DNA,0,1000,755345,True,SRR11126498,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126498.sig,880e297bdec1bd6fb577f34146a8389c,880e297b,51,DNA,0,1000,755400,True,SRR11126498,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126499.sig,5e8ec8d1aff8c33568d819ae383a82d6,5e8ec8d1,21,DNA,0,1000,414445,True,SRR11126499,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126499.sig,97693c3bbf3da987a87d9a9296693e86,97693c3b,31,DNA,0,1000,413056,True,SRR11126499,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126499.sig,2e7148d2f51137805f058d5f1cfe4fae,2e7148d2,51,DNA,0,1000,388233,True,SRR11126499,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126500.sig,f59946eebb50fa0a00b3edf5d73cbf1a,f59946ee,21,DNA,0,1000,295034,True,SRR11126500,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126500.sig,55d28331618b4914ee1e00db10f8e295,55d28331,31,DNA,0,1000,298499,True,SRR11126500,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126500.sig,6a947fdb10336e5fd91b6fa3b70b07a6,6a947fdb,51,DNA,0,1000,286153,True,SRR11126500,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126501.sig,ceaaa2a4d7b8158d22ae53e59291090b,ceaaa2a4,21,DNA,0,1000,419921,True,SRR11126501,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126501.sig,ebe8962d2fb3b9443d901856063660f1,ebe8962d,31,DNA,0,1000,419431,True,SRR11126501,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126501.sig,d4daea8bffe99a5e5159d8e72f536d54,d4daea8b,51,DNA,0,1000,388011,True,SRR11126501,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126502.sig,b27c6fb0bcfe803314ec0c6d0df2b0e4,b27c6fb0,21,DNA,0,1000,528048,True,SRR11126502,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126502.sig,3ea01b036f1f6035580866866e1e3bea,3ea01b03,31,DNA,0,1000,537840,True,SRR11126502,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126502.sig,40bed19699d88cfa08b7af8a4f8112e6,40bed196,51,DNA,0,1000,512415,True,SRR11126502,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126503.sig,b816b7bbc737c5e36faf36b4c21eb431,b816b7bb,21,DNA,0,1000,450616,True,SRR11126503,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126503.sig,7885994667d3fceddb0a42b2947c8008,78859946,31,DNA,0,1000,451834,True,SRR11126503,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126503.sig,83f67b162629a1fc0ba4eec04e2d3be4,83f67b16,51,DNA,0,1000,424818,True,SRR11126503,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126511.sig,6e5fe6c19e7e446a5605ddafff49887f,6e5fe6c1,21,DNA,0,1000,370181,True,SRR11126511,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126511.sig,e0dc2dafdac61b700c2a01f87c957e72,e0dc2daf,31,DNA,0,1000,371669,True,SRR11126511,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126511.sig,3011610aa2f35de7477d815ba2f0db7c,3011610a,51,DNA,0,1000,349433,True,SRR11126511,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126512.sig,f81f6f2bcff481aad3394dc866093794,f81f6f2b,21,DNA,0,1000,432342,True,SRR11126512,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126512.sig,cefdbc6fef3afd0eca77bab64b2265b4,cefdbc6f,31,DNA,0,1000,441100,True,SRR11126512,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126512.sig,1af65dcd03a2a88fe8042d142bd4f1e8,1af65dcd,51,DNA,0,1000,426144,True,SRR11126512,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126513.sig,4fd627abbe0baeb292b9c61f61da2c50,4fd627ab,21,DNA,0,1000,380699,True,SRR11126513,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126513.sig,37c0c6ab89cca1336d6c3bdf00aed5be,37c0c6ab,31,DNA,0,1000,386657,True,SRR11126513,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126513.sig,04ba6e2de53c643300b01a9bb7889ae7,04ba6e2d,51,DNA,0,1000,372056,True,SRR11126513,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126517.sig,b9f0f3e1a5b88237ddc525d3f5d7cf42,b9f0f3e1,21,DNA,0,1000,262443,True,SRR11126517,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126517.sig,1ce2eef81d459aa904937fbcd8f7ff29,1ce2eef8,31,DNA,0,1000,265087,True,SRR11126517,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126517.sig,98cf5d036b0b174a77a6fc0e01febc2f,98cf5d03,51,DNA,0,1000,255704,True,SRR11126517,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126519.sig,5332d17f064897ca6a8309dc332421ea,5332d17f,21,DNA,0,1000,346374,True,SRR11126519,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126519.sig,cc0d1864573058c2f9e89ededef8eb8f,cc0d1864,31,DNA,0,1000,350179,True,SRR11126519,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126519.sig,8e974147a8a7c8916c2f4499c13811a3,8e974147,51,DNA,0,1000,333965,True,SRR11126519,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126523.sig,201cee2c83c020d103d7feda06cd4699,201cee2c,21,DNA,0,1000,564881,True,SRR11126523,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126523.sig,a271c7cb2de0ee7469f694a91271d8f2,a271c7cb,31,DNA,0,1000,572251,True,SRR11126523,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126523.sig,240f21e1822bf3a93a33f050cf00eafc,240f21e1,51,DNA,0,1000,544092,True,SRR11126523,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126524.sig,34877135841106307014f68cf14189e0,34877135,21,DNA,0,1000,339690,True,SRR11126524,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126524.sig,2431079d634800706fb8d550b2157658,2431079d,31,DNA,0,1000,347473,True,SRR11126524,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126524.sig,2460c1fa1d15d7b7c3d46198bc841476,2460c1fa,51,DNA,0,1000,339104,True,SRR11126524,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126526.sig,912005ed08ea8b8c88de8f7c1db65ff4,912005ed,21,DNA,0,1000,413188,True,SRR11126526,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126526.sig,e7e55b09ac5326a4a510a6d75050dc94,e7e55b09,31,DNA,0,1000,413282,True,SRR11126526,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126526.sig,67589af727daf3da2c1275a6b95b4570,67589af7,51,DNA,0,1000,388997,True,SRR11126526,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126530.sig,a2a9fbddcb9144ce62171879ffb72652,a2a9fbdd,21,DNA,0,1000,362583,True,SRR11126530,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126530.sig,7b62d29ccb410f9382ed27905f98b769,7b62d29c,31,DNA,0,1000,358365,True,SRR11126530,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126530.sig,aaf8e3a0b669ea44a5d26dc7f4dbe975,aaf8e3a0,51,DNA,0,1000,328914,True,SRR11126530,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126532.sig,22c9ce76157e3e2266ce7c5a91823f2b,22c9ce76,21,DNA,0,1000,473078,True,SRR11126532,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126532.sig,fd51096a3c9a80b0de1e33153eabaaae,fd51096a,31,DNA,0,1000,484753,True,SRR11126532,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126532.sig,bb6e397e18b7cdbc45a1b7f75eda8e41,bb6e397e,51,DNA,0,1000,466001,True,SRR11126532,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126537.sig,89891603e1a88f2d763ab084866d45c6,89891603,21,DNA,0,1000,484943,True,SRR11126537,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126537.sig,51749cadc5e63e9b2da6b5e9307edb1c,51749cad,31,DNA,0,1000,485278,True,SRR11126537,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126537.sig,f34ddc2e21c25e16eea810654953dcc4,f34ddc2e,51,DNA,0,1000,457323,True,SRR11126537,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126540.sig,5889a270afa535e85f5c5e5821ec331d,5889a270,21,DNA,0,1000,221841,True,SRR11126540,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126540.sig,3d09fdd44b04c0223be036f37af0ce14,3d09fdd4,31,DNA,0,1000,225589,True,SRR11126540,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11126540.sig,268f5cb4cb5233ee66526e074d9503ee,268f5cb4,51,DNA,0,1000,221240,True,SRR11126540,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183300.sig,2633eec96c151e904c380d74ad8be396,2633eec9,21,DNA,0,1000,445221,True,SRR11183300,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183300.sig,e3195ea57e0797e82efd3dfaf0af68a1,e3195ea5,31,DNA,0,1000,446221,True,SRR11183300,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183300.sig,08e5d12d88d2d00ee24b0f9a05b55fe2,08e5d12d,51,DNA,0,1000,421807,True,SRR11183300,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183301.sig,aadb008e40429cc2beabc7397f162ab7,aadb008e,21,DNA,0,1000,314130,True,SRR11183301,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183301.sig,dcf1784d3b6d5c76d16e3adecfea38f2,dcf1784d,31,DNA,0,1000,320191,True,SRR11183301,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183301.sig,6e8619e0a258aa1b3679c730dcdfea78,6e8619e0,51,DNA,0,1000,309417,True,SRR11183301,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183302.sig,94fead9adbf1897d670fa24135e30f5b,94fead9a,21,DNA,0,1000,483446,True,SRR11183302,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183302.sig,15b76ff88e36e57a2a3d34d595efbb34,15b76ff8,31,DNA,0,1000,488640,True,SRR11183302,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183302.sig,87a97c32fc235b1790a65f01ac201ac7,87a97c32,51,DNA,0,1000,460477,True,SRR11183302,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183303.sig,0d837b5517432cb099275c0339009a1e,0d837b55,21,DNA,0,1000,443103,True,SRR11183303,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183303.sig,ab20c5774b8bc1f69d7c9cc8fb20d156,ab20c577,31,DNA,0,1000,442923,True,SRR11183303,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183303.sig,301cf5e656c540e679d3ff23b3e4de55,301cf5e6,51,DNA,0,1000,409442,True,SRR11183303,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183304.sig,e3b18d54e94b3be44447f4529655a5cc,e3b18d54,21,DNA,0,1000,367516,True,SRR11183304,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183304.sig,f5c1ea29159602dd96174832e86bea38,f5c1ea29,31,DNA,0,1000,366887,True,SRR11183304,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183304.sig,587e3ba81361cf51703331195cd9bb6a,587e3ba8,51,DNA,0,1000,344402,True,SRR11183304,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183307.sig,9c936b81ba0e65183e056f3e39069a9e,9c936b81,21,DNA,0,1000,363032,True,SRR11183307,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183307.sig,457f4e577d52ad983d9e9445e265077d,457f4e57,31,DNA,0,1000,366462,True,SRR11183307,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183307.sig,10ea05dd9299aa68cfdfe4b73825236e,10ea05dd,51,DNA,0,1000,347452,True,SRR11183307,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183308.sig,341c40d43b495b42b7b28358f1f0aa4d,341c40d4,21,DNA,0,1000,579713,True,SRR11183308,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183308.sig,f4fa984fd305ae52990ac7db6dd1a352,f4fa984f,31,DNA,0,1000,584874,True,SRR11183308,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183308.sig,8eea99e451714b8b16e7da1b87761b6e,8eea99e4,51,DNA,0,1000,553390,True,SRR11183308,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183310.sig,ace9fa4e5281f7fb36939bf9436c82ef,ace9fa4e,21,DNA,0,1000,381256,True,SRR11183310,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183310.sig,e988a3fae0796ec44baf8646a91300b2,e988a3fa,31,DNA,0,1000,392065,True,SRR11183310,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183310.sig,450af11891a2ae824a30184bbf2c2883,450af118,51,DNA,0,1000,384454,True,SRR11183310,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183311.sig,ab348d1e14271e6be9e0755cc75f3acc,ab348d1e,21,DNA,0,1000,327143,True,SRR11183311,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183311.sig,765ebb9e592986e593a654bb4105047c,765ebb9e,31,DNA,0,1000,333898,True,SRR11183311,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183311.sig,2672c96ff00fc6549cc74b99556e72f7,2672c96f,51,DNA,0,1000,324397,True,SRR11183311,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183312.sig,ecc9f85c6591d6fdc11ab3f09f3de15b,ecc9f85c,21,DNA,0,1000,395424,True,SRR11183312,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183312.sig,a6ee652b9355ae641aeae0e67f07c72c,a6ee652b,31,DNA,0,1000,395085,True,SRR11183312,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183312.sig,68cd942dd6437b3f71889ab92c250f35,68cd942d,51,DNA,0,1000,366735,True,SRR11183312,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183314.sig,4b459f2400687f5e05bbd02f739a654e,4b459f24,21,DNA,0,1000,461416,True,SRR11183314,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183314.sig,043ed986d14cff1d1c933a04362df5d0,043ed986,31,DNA,0,1000,466328,True,SRR11183314,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183314.sig,c49e622b1b6603f5e2f17ba6e84d8aaa,c49e622b,51,DNA,0,1000,441331,True,SRR11183314,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183315.sig,a082f729cb8872cd5cf49dd5b45becc7,a082f729,21,DNA,0,1000,574815,True,SRR11183315,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183315.sig,00ed9ac6a77a6ac9d68f13d6a86dd1f3,00ed9ac6,31,DNA,0,1000,579052,True,SRR11183315,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183315.sig,ff6d8dd36c0a0c0a2bdd986c1dfd59e2,ff6d8dd3,51,DNA,0,1000,547184,True,SRR11183315,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183318.sig,266b531d8367816d01d0dc9087e3b4fb,266b531d,21,DNA,0,1000,304670,True,SRR11183318,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183318.sig,eee695f99f23c1ab64b062c71ee33dc3,eee695f9,31,DNA,0,1000,311230,True,SRR11183318,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183318.sig,0607b10cf5d2514552b88628549b0d65,0607b10c,51,DNA,0,1000,302954,True,SRR11183318,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183320.sig,61e7757dd4dc335b2d8efd2c1fc0065e,61e7757d,21,DNA,0,1000,234293,True,SRR11183320,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183320.sig,2de34d99473b00e0c1838330012a9daf,2de34d99,31,DNA,0,1000,237364,True,SRR11183320,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183320.sig,a4061b1de73a3dd41ca742fecd36942f,a4061b1d,51,DNA,0,1000,227020,True,SRR11183320,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183323.sig,2c23781d5ee5f396895d082da277453a,2c23781d,21,DNA,0,1000,315047,True,SRR11183323,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183323.sig,aee98bf3aac88a5d3df6762e15f6336a,aee98bf3,31,DNA,0,1000,326839,True,SRR11183323,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183323.sig,34cd80a44ffb91201eb98d25a99a426b,34cd80a4,51,DNA,0,1000,321691,True,SRR11183323,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183330.sig,91703afddeec80707490192525488ce4,91703afd,21,DNA,0,1000,255483,True,SRR11183330,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183330.sig,d7da42af15dee8ab7cd1590cbe7973b5,d7da42af,31,DNA,0,1000,261573,True,SRR11183330,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183330.sig,1d5b640577a49224a6d67913ddfcdf79,1d5b6405,51,DNA,0,1000,257877,True,SRR11183330,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183336.sig,52bb83abaf49d92e7736b0f5b32db1f0,52bb83ab,21,DNA,0,1000,398298,True,SRR11183336,-
/group/ctbrowngrp5/wort/wort-sra/sigs/SRR11183336.sig,c7d2422e1cc6083ddf43777b9e3f2aa8,c7d2422e,31,DNA,0,1000,413139,True,SRR11183336,-
